Episode,Reward
1874,88.8
1875,70.15
1876,86.25
1877,107.1
1878,97.29999999999998
1879,82.35
1880,107.1
1881,95.6
1882,114.85
1883,104.19999999999999
1884,107.6
1885,88.65
1886,116.74999999999999
1887,67.1
1888,74.45
1889,114.85
1890,100.65
1891,69.5
1892,88.8
1893,65.64999999999999
1894,72.55
1895,112.69999999999999
1896,74.45
1897,60.0
1898,109.29999999999998
1899,74.45
1900,88.8
1901,114.85
1902,70.8
1903,67.1
1904,101.1
1905,67.1
1906,84.5
1907,59.7
1908,69.1
1909,107.1
1910,86.8
1911,114.85
1912,80.55
1913,107.1
1914,102.64999999999999
1915,102.64999999999999
1916,100.1
1917,116.74999999999999
1918,112.69999999999999
1919,69.1
1920,106.69999999999999
1921,87.19999999999999
1922,127.8
1923,90.55
1924,67.1
1925,107.1
1926,67.1
1927,107.1
1928,81.4
1929,67.1
1930,116.74999999999999
1931,115.7
1932,68.75
1933,107.1
1934,97.69999999999999
1935,68.1
1936,88.8
1937,114.05
1938,86.74999999999999
1939,80.8
1940,97.29999999999998
1941,88.8
1942,139.5
1943,74.45
1944,74.45
1945,67.1
1946,98.25
1947,84.44999999999999
1948,87.0
1949,107.1
1950,96.85
1951,139.5
1952,67.1
1953,106.9
1954,106.69999999999999
1955,88.8
1956,99.5
1957,67.3
1958,96.9
1959,90.55
1960,90.55
1961,138.6
1962,67.1
1963,74.45
1964,74.45
1965,69.1
1966,88.0
1967,88.8
1968,90.55
1969,123.0
1970,109.29999999999998
1971,74.45
1972,67.1
1973,107.1
1974,95.6
1975,116.74999999999999
1976,107.1
1977,90.55
1978,103.09999999999998
1979,67.1
1980,67.1
1981,87.0
1982,88.8
1983,80.55
1984,74.45
1985,67.1
1986,102.64999999999999
1987,88.8
1988,87.0
1989,113.39999999999998
1990,107.1
1991,98.85
1992,107.1
1993,94.75
1994,88.8
1995,107.1
1996,88.8
1997,97.70000000000002
1998,90.55
1999,104.85
2000,138.6
2001,107.1
2002,107.1
2003,98.5
2004,60.50000000000001
2005,122.89999999999999
2006,57.64999999999999
2007,93.75
2008,116.74999999999999
2009,77.0
2010,90.55
2011,104.94999999999999
2012,69.1
2013,77.2
2014,88.65
2015,59.949999999999996
2016,102.64999999999999
2017,88.8
2018,107.1
2019,107.1
2020,88.8
2021,74.45
2022,88.8
2023,102.64999999999999
2024,71.6
2025,97.29999999999998
2026,67.1
2027,67.3
2028,52.699999999999996
2029,82.44999999999999
2030,104.95
2031,107.1
2032,81.39999999999999
2033,86.25
2034,104.29999999999995
2035,67.1
2036,101.1
2037,88.8
2038,88.8
2039,116.74999999999999
2040,85.0
2041,116.75
2042,101.1
2043,90.55
2044,67.1
2045,94.1
2046,90.55
2047,111.1
2048,88.8
2049,67.1
2050,80.55000000000001
2051,69.1
2052,95.30000000000001
2053,107.1
2054,94.29999999999998
2055,111.74999999999997
2056,88.8
2057,112.69999999999999
2058,98.7
2059,69.1
2060,75.4
2061,67.1
2062,88.8
2063,117.60000000000001
2064,72.55
2065,98.85
2066,69.1
2067,115.8
2068,66.6
2069,88.8
2070,102.64999999999999
2071,94.69999999999999
2072,88.8
2073,72.2
2074,69.5
2075,88.8
2076,75.4
2077,76.35
2078,90.55
2079,74.45
2080,68.1
2081,88.8
2082,88.8
2083,76.39999999999999
2084,84.8
2085,82.6
2086,74.45
2087,107.1
2088,88.15
2089,90.55
2090,67.1
2091,90.3
2092,79.35
2093,74.45
2094,54.699999999999996
2095,105.19999999999999
2096,91.89999999999999
2097,75.9
2098,69.1
2099,94.69999999999999
2100,98.29999999999998
2101,88.8
2102,90.55
2103,67.1
2104,67.1
2105,107.1
2106,107.1
2107,67.6
2108,111.1
2109,108.79999999999998
2110,88.8
2111,116.75
2112,91.94999999999999
2113,67.1
2114,56.5
2115,74.45
2116,116.74999999999999
2117,90.55
2118,90.55
2119,95.6
2120,87.5
2121,90.55
2122,65.64999999999999
2123,67.1
2124,116.75
2125,87.0
2126,107.1
2127,90.55
2128,69.1
2129,98.69999999999999
2130,90.55
2131,67.1
2132,67.1
2133,107.1
2134,102.69999999999999
2135,106.89999999999999
2136,98.1
2137,121.09999999999998
2138,68.8
2139,87.0
2140,67.1
2141,87.0
2142,125.19999999999999
2143,67.1
2144,107.1
2145,74.45
2146,98.69999999999999
2147,100.7
2148,80.8
2149,95.6
2150,87.99999999999999
2151,88.8
2152,125.19999999999999
2153,107.1
2154,67.1
2155,88.8
2156,138.6
2157,60.2
2158,96.30000000000001
2159,138.6
2160,116.74999999999999
2161,55.3
2162,125.19999999999999
2163,116.74999999999999
2164,125.19999999999999
2165,78.8
2166,87.19999999999999
2167,88.8
2168,107.1
2169,107.1
2170,73.80000000000001
2171,110.6
2172,67.1
2173,139.5
2174,89.0
2175,88.8
2176,74.45
2177,56.699999999999996
2178,74.45
2179,90.55
2180,67.1
2181,69.1
2182,107.1
2183,88.8
2184,107.1
2185,60.0
2186,86.25
2187,80.55
2188,69.1
2189,111.1
2190,116.74999999999999
2191,107.1
2192,107.1
2193,84.44999999999999
2194,112.69999999999999
2195,116.74999999999999
2196,93.85
2197,107.1
2198,60.0
2199,107.1
2200,90.55
2201,70.65
2202,95.6
2203,111.19999999999999
2204,87.0
2205,102.64999999999999
2206,138.6
2207,67.1
2208,115.1
2209,108.8
2210,87.0
2211,100.69999999999999
2212,90.55
2213,74.45
2214,88.8
2215,67.1
2216,107.1
2217,95.6
2218,74.45
2219,68.05
2220,67.1
2221,139.5
2222,74.45
2223,102.64999999999999
2224,87.0
2225,107.1
2226,63.199999999999996
2227,69.1
2228,116.74999999999999
2229,96.85
2230,59.7
2231,88.8
2232,67.1
2233,116.74999999999999
2234,107.1
2235,81.75
2236,87.0
2237,67.1
2238,96.7
2239,112.69999999999999
2240,88.8
2241,107.1
2242,88.8
2243,87.0
2244,116.74999999999999
2245,66.35
2246,88.8
2247,74.45
2248,67.1
2249,87.0
2250,87.19999999999999
2251,107.3
2252,116.74999999999999
2253,102.59999999999998
2254,84.94999999999999
2255,107.1
2256,67.1
2257,67.1
2258,107.1
2259,96.44999999999999
2260,116.74999999999999
2261,86.25
2262,125.19999999999999
2263,81.4
2264,59.7
2265,69.1
2266,139.5
2267,90.9
2268,88.8
2269,69.1
2270,108.49999999999999
2271,88.8
2272,89.5
2273,67.1
2274,107.1
2275,111.74999999999997
2276,107.1
2277,67.1
2278,106.44999999999999
2279,90.55
2280,74.45
2281,109.29999999999998
2282,67.1
2283,90.55
2284,102.64999999999999
2285,107.1
2286,107.1
2287,88.8
2288,80.8
2289,106.69999999999999
2290,88.8
2291,90.55
2292,67.3
2293,90.55
2294,85.30000000000001
2295,103.1
2296,61.5
2297,125.19999999999999
2298,81.0
2299,93.8
2300,125.19999999999999
2301,63.3
2302,74.44999999999999
2303,72.94999999999999
2304,74.45
2305,139.5
2306,113.1
2307,90.55
2308,67.1
2309,100.69999999999999
2310,109.29999999999998
2311,138.6
2312,116.74999999999999
2313,72.55
2314,65.39999999999999
2315,72.55
2316,102.64999999999999
2317,87.0
2318,88.8
2319,116.74999999999999
2320,109.39999999999998
2321,67.1
2322,104.94999999999999
2323,83.89999999999999
2324,107.1
2325,95.6
2326,138.6
2327,88.8
2328,104.85
2329,84.8
2330,99.1
2331,98.8
2332,98.69999999999999
2333,93.69999999999999
2334,88.8
2335,67.1
2336,107.1
2337,67.1
2338,102.64999999999999
2339,125.19999999999999
2340,74.2
2341,90.55
2342,97.29999999999998
2343,102.64999999999999
2344,88.8
2345,74.45
2346,88.8
2347,59.7
2348,88.8
2349,107.1
2350,107.1
2351,67.1
2352,88.0
2353,107.1
2354,67.1
2355,107.1
2356,87.0
2357,98.69999999999999
2358,107.1
2359,84.35
2360,88.8
2361,107.1
2362,94.75
2363,74.45
2364,107.1
2365,74.45
2366,69.1
2367,138.6
2368,92.64999999999999
2369,107.1
2370,107.1
2371,82.6
2372,88.0
2373,107.1
2374,73.4
2375,114.19999999999997
2376,125.19999999999999
2377,80.55
2378,95.6
2379,67.1
2380,67.1
2381,138.6
2382,107.1
2383,90.55
2384,87.0
2385,67.1
2386,95.6
2387,74.45
2388,105.1
2389,73.4
2390,74.45
2391,78.25
2392,74.45
2393,107.1
2394,67.1
2395,67.1
2396,86.75
2397,88.8
2398,107.1
2399,107.1
2400,86.75
2401,73.80000000000001
2402,75.4
2403,107.1
2404,104.19999999999999
2405,67.1
2406,108.79999999999998
2407,138.6
2408,69.1
2409,81.0
2410,107.1
2411,116.74999999999999
2412,139.5
2413,74.45
2414,67.1
2415,70.15
2416,115.1
2417,74.45
2418,80.0
2419,84.25
2420,90.55
2421,107.1
2422,88.8
2423,67.1
2424,62.89999999999999
2425,88.8
2426,112.69999999999999
2427,109.29999999999998
2428,72.55
2429,88.65
2430,95.65
2431,107.1
2432,107.1
2433,86.2
2434,78.0
2435,127.89999999999999
2436,81.0
2437,67.1
2438,104.45
2439,116.74999999999999
2440,88.8
2441,67.1
2442,88.8
2443,108.79999999999998
2444,90.55
2445,88.8
2446,88.0
2447,88.8
2448,88.8
2449,74.45
2450,116.74999999999999
2451,75.4
2452,87.0
2453,138.6
2454,61.5
2455,86.25
2456,125.19999999999999
2457,67.1
2458,88.8
2459,107.6
2460,97.70000000000002
2461,97.70000000000002
2462,107.1
2463,86.25
2464,102.64999999999999
2465,86.25
2466,80.8
2467,107.1
2468,74.45
2469,90.55
2470,97.1
2471,74.45
2472,109.44999999999999
2473,111.1
2474,116.74999999999999
2475,139.5
2476,86.25
2477,107.1
2478,107.1
2479,88.8
2480,56.699999999999996
2481,107.1
2482,67.1
2483,103.39999999999998
2484,107.1
2485,95.30000000000001
2486,69.1
2487,79.35
2488,88.8
2489,67.1
2490,67.1
2491,88.8
2492,67.1
2493,88.8
2494,103.6
2495,88.8
2496,93.5
2497,90.55
2498,90.55
2499,75.2
2500,74.45
2501,74.45
2502,76.2
2503,105.1
2504,95.30000000000001
2505,67.1
2506,88.8
2507,75.2
2508,46.50000000000001
2509,94.7
2510,81.0
2511,88.8
2512,69.1
2513,88.8
2514,116.74999999999999
2515,86.25
2516,102.64999999999999
2517,69.1
2518,123.0
2519,107.1
2520,107.1
2521,78.39999999999999
2522,88.8
2523,74.45
2524,107.1
2525,116.74999999999999
2526,90.55
2527,81.0
2528,100.25
2529,74.45
2530,76.39999999999999
2531,82.45
2532,77.60000000000001
2533,88.8
2534,67.1
2535,69.1
2536,90.55
2537,67.1
2538,92.64999999999999
2539,107.09999999999998
2540,107.1
2541,69.1
2542,88.8
2543,81.4
2544,139.5
2545,74.45
2546,138.6
2547,95.70000000000002
2548,81.0
2549,110.5
2550,90.55
2551,115.69999999999999
2552,108.79999999999998
2553,98.3
2554,87.0
2555,88.8
2556,107.1
2557,86.25
2558,125.19999999999999
2559,85.0
2560,104.95
2561,125.19999999999999
2562,138.6
2563,67.1
2564,125.19999999999999
2565,88.8
2566,74.45
2567,102.64999999999999
2568,93.55000000000001
2569,116.74999999999999
2570,116.74999999999999
2571,67.1
2572,86.95
2573,80.8
2574,119.04999999999998
2575,95.6
2576,139.5
2577,77.0
2578,67.1
2579,90.55
2580,74.45
2581,111.1
2582,102.64999999999999
2583,91.5
2584,116.09999999999998
2585,117.5
2586,98.4
2587,74.45
2588,67.1
2589,105.1
2590,112.69999999999999
2591,74.45
2592,48.3
2593,100.65
2594,74.45
2595,107.29999999999998
2596,116.74999999999999
2597,107.1
2598,88.8
2599,111.1
2600,107.1
2601,85.0
2602,74.45
2603,67.1
2604,95.1
2605,67.1
2606,107.1
2607,102.64999999999999
2608,55.6
2609,72.55
2610,102.64999999999999
2611,65.1
2612,103.05
2613,67.1
2614,107.1
2615,54.699999999999996
2616,90.55
2617,107.1
2618,63.3
2619,69.1
2620,59.7
2621,125.19999999999999
2622,88.8
2623,102.64999999999999
2624,116.74999999999999
2625,69.1
2626,138.6
2627,67.1
2628,82.1
2629,88.8
2630,90.55
2631,112.69999999999999
2632,107.1
2633,80.55
2634,67.1
2635,138.6
2636,81.4
2637,112.7
2638,87.39999999999998
2639,88.8
2640,67.1
2641,61.099999999999994
2642,116.74999999999999
2643,139.5
2644,87.0
2645,88.8
2646,92.5
2647,103.5
2648,100.65
2649,67.1
2650,102.64999999999999
2651,75.6
2652,102.10000000000001
2653,63.3
2654,117.24999999999999
2655,74.45
2656,80.8
2657,74.45
2658,90.55
2659,107.1
2660,67.1
2661,72.55
2662,88.8
2663,80.55
2664,79.85
2665,71.19999999999999
2666,102.69999999999999
2667,111.1
2668,81.0
2669,125.19999999999999
2670,88.8
2671,112.49999999999997
2672,125.19999999999999
2673,107.1
2674,82.45
2675,102.64999999999999
2676,139.5
2677,88.8
2678,116.74999999999999
2679,107.1
2680,107.1
2681,73.4
2682,88.8
2683,102.64999999999999
2684,72.89999999999999
2685,127.8
2686,63.3
2687,107.1
2688,100.65
2689,104.85
2690,116.74999999999999
2691,88.8
2692,101.1
2693,102.64999999999999
2694,103.99999999999999
2695,56.699999999999996
2696,71.4
2697,83.89999999999999
2698,89.0
2699,67.1
2700,74.45
2701,100.65
2702,107.1
2703,74.45
2704,107.1
2705,69.1
2706,116.74999999999999
2707,88.8
2708,107.1
2709,105.1
2710,76.6
2711,72.55
2712,74.45
2713,67.1
2714,109.6
2715,107.1
2716,102.64999999999999
2717,107.1
2718,125.19999999999999
2719,115.8
2720,88.8
2721,67.1
2722,107.1
2723,110.59999999999998
2724,110.6
2725,74.45
2726,59.3
2727,88.8
2728,107.1
2729,125.19999999999999
2730,67.1
2731,95.6
2732,67.1
2733,107.1
2734,102.64999999999999
2735,107.1
2736,97.29999999999998
2737,107.1
2738,112.69999999999999
2739,90.55
2740,139.5
2741,107.1
2742,73.4
2743,94.75
2744,107.1
2745,116.74999999999999
2746,84.44999999999999
2747,64.55
2748,103.1
2749,98.35
2750,67.1
2751,67.1
2752,69.1
2753,78.8
2754,99.95
2755,107.1
2756,100.69999999999999
2757,66.85
2758,72.55
2759,68.89999999999999
2760,74.45
2761,116.74999999999999
2762,104.95
2763,112.69999999999999
2764,89.0
2765,88.6
2766,97.69999999999999
2767,115.09999999999998
2768,71.49999999999999
2769,86.25
2770,67.1
2771,69.0
2772,72.19999999999999
2773,112.69999999999999
2774,77.19999999999999
2775,75.4
2776,104.19999999999999
2777,71.4
2778,88.8
2779,65.1
2780,116.74999999999999
2781,88.8
2782,90.55
2783,74.45
2784,77.60000000000001
2785,138.6
2786,84.25
2787,107.1
2788,74.45
2789,107.1
2790,79.35
2791,107.1
2792,101.1
2793,82.6
2794,67.1
2795,88.8
2796,102.64999999999999
2797,87.0
2798,90.55
2799,139.5
2800,74.45
2801,139.5
2802,87.0
2803,107.1
2804,63.3
2805,74.45
2806,102.64999999999999
2807,85.95
2808,74.45
2809,102.64999999999999
2810,67.1
2811,126.89999999999999
2812,116.74999999999999
2813,88.8
2814,127.69999999999999
2815,78.8
2816,91.89999999999999
2817,83.3
2818,102.64999999999999
2819,67.1
2820,86.25
2821,103.1
2822,67.1
2823,107.1
2824,107.1
2825,90.80000000000001
2826,107.1
2827,115.39999999999998
2828,107.1
2829,74.45
2830,69.1
2831,65.1
2832,139.5
2833,69.1
2834,74.45
2835,72.55
2836,107.1
2837,87.0
2838,95.6
2839,59.5
2840,111.1
2841,107.1
2842,107.1
2843,88.8
2844,138.6
2845,107.1
2846,98.3
2847,107.1
2848,102.64999999999999
2849,91.7
2850,67.1
2851,116.74999999999999
2852,74.45
2853,67.6
2854,107.1
2855,69.1
2856,78.8
2857,107.1
2858,138.59999999999997
2859,107.1
2860,88.8
2861,74.45
2862,119.05000000000001
2863,68.8
2864,98.5
2865,139.5
2866,117.60000000000001
2867,88.8
2868,67.1
2869,107.1
2870,112.69999999999999
2871,109.79999999999998
2872,88.8
2873,67.1
2874,104.45
2875,86.25
2876,88.8
2877,88.8
2878,119.4
2879,90.55
2880,74.45
2881,107.1
2882,102.64999999999999
2883,87.0
2884,74.45
2885,107.1
2886,90.55
2887,105.5
2888,67.1
2889,116.74999999999999
2890,84.6
2891,67.1
2892,138.6
2893,103.85000000000001
2894,86.25
2895,102.64999999999999
2896,102.64999999999999
2897,88.8
2898,139.5
2899,96.45
2900,88.8
2901,74.45
2902,91.6
2903,67.1
2904,87.19999999999999
2905,78.0
2906,107.1
2907,86.25
2908,75.2
2909,95.6
2910,102.64999999999999
2911,67.1
2912,95.6
2913,107.1
2914,139.5
2915,69.0
2916,69.5
2917,85.0
2918,114.2
2919,95.6
2920,105.1
2921,87.0
2922,78.8
2923,72.55
2924,88.8
2925,82.6
2926,59.7
2927,75.55
2928,116.74999999999999
2929,107.1
2930,88.8
2931,110.5
2932,88.8
2933,67.1
2934,106.69999999999999
2935,90.55
2936,59.7
2937,67.1
2938,90.55
2939,102.64999999999999
2940,72.0
2941,90.55
2942,90.55
2943,88.8
2944,119.05
2945,74.45
2946,107.1
2947,107.1
2948,115.09999999999998
2949,92.69999999999999
2950,73.4
2951,63.3
2952,79.6
2953,102.34999999999998
2954,116.74999999999999
2955,100.65
2956,67.1
2957,116.74999999999999
2958,74.45
2959,88.8
2960,115.69999999999999
2961,92.9
2962,111.1
2963,69.1
2964,88.8
2965,88.8
2966,119.05
2967,67.1
2968,91.5
2969,88.8
2970,106.89999999999998
2971,107.1
2972,116.74999999999999
2973,80.55
2974,87.0
2975,74.6
2976,116.74999999999999
2977,67.3
2978,74.45
2979,99.6
2980,67.1
2981,90.55
2982,86.8
2983,98.6
2984,107.29999999999998
2985,107.1
2986,67.1
2987,74.45
2988,67.1
2989,74.45
2990,112.69999999999999
2991,72.1
2992,63.3
2993,91.5
2994,67.1
2995,95.6
2996,67.1
2997,105.1
2998,108.49999999999999
2999,125.2
3000,112.8
3001,65.1
3002,107.1
3003,88.8
3004,63.6
3005,78.6
3006,88.8
3007,67.1
3008,68.89999999999999
3009,90.55
3010,88.8
3011,67.1
3012,107.1
3013,138.6
3014,88.8
3015,81.4
3016,74.45
3017,110.5
3018,138.59999999999997
3019,88.8
3020,125.19999999999999
3021,67.1
3022,125.19999999999999
3023,107.1
3024,107.1
3025,107.1
3026,67.1
3027,102.64999999999999
3028,107.1
3029,107.1
3030,63.099999999999994
3031,100.9
3032,116.74999999999999
3033,107.1
3034,69.1
3035,84.44999999999999
3036,126.89999999999999
3037,67.1
3038,88.8
3039,139.5
3040,138.6
3041,75.2
3042,139.5
3043,107.1
3044,88.8
3045,100.30000000000001
3046,77.60000000000001
3047,112.8
3048,88.8
3049,103.5
3050,104.45
3051,100.5
3052,112.8
3053,114.85
3054,88.8
3055,80.05000000000001
3056,107.1
3057,107.1
3058,112.8
3059,67.6
3060,69.1
3061,88.8
3062,67.1
3063,127.9
3064,112.8
3065,81.0
3066,102.64999999999999
3067,67.1
3068,88.8
3069,116.75
3070,87.0
3071,90.55
3072,125.19999999999999
3073,139.5
3074,88.8
3075,108.49999999999999
3076,116.74999999999999
3077,116.74999999999999
3078,100.09999999999998
3079,96.3
3080,97.05000000000001
3081,93.75
3082,79.85
3083,86.25
3084,79.85
3085,69.1
3086,67.1
3087,102.65
3088,90.55
3089,86.29999999999998
3090,69.1
3091,69.1
3092,67.1
3093,90.55
3094,115.80000000000001
3095,107.1
3096,65.64999999999999
3097,88.10000000000001
3098,88.8
3099,88.8
3100,107.1
3101,102.64999999999999
3102,98.5
3103,107.1
3104,88.8
3105,98.5
3106,61.4
3107,91.7
3108,138.6
3109,84.4
3110,94.69999999999999
3111,101.79999999999998
3112,74.45
3113,97.29999999999998
3114,107.1
3115,82.6
3116,107.9
3117,90.55
3118,90.55
3119,90.55
3120,65.1
3121,67.1
3122,102.64999999999999
3123,115.99999999999999
3124,74.45
3125,138.6
3126,72.6
3127,50.099999999999994
3128,85.0
3129,67.1
3130,86.25
3131,85.0
3132,116.74999999999999
3133,88.8
3134,102.64999999999999
3135,63.3
3136,65.1
3137,88.8
3138,76.2
3139,95.19999999999999
3140,102.64999999999999
3141,91.89999999999999
3142,88.8
3143,91.5
3144,65.1
3145,67.1
3146,138.6
3147,88.85000000000001
3148,88.8
3149,125.19999999999999
3150,98.85
3151,138.6
3152,87.0
3153,67.1
3154,81.4
3155,107.1
3156,69.1
3157,107.69999999999999
3158,95.5
3159,90.55
3160,88.8
3161,60.89999999999999
3162,102.64999999999999
3163,83.65
3164,65.65
3165,88.14999999999999
3166,90.55
3167,90.55
3168,88.64999999999999
3169,90.55
3170,87.0
3171,112.49999999999997
3172,113.65
3173,65.64999999999999
3174,107.1
3175,90.9
3176,90.55
3177,65.64999999999999
3178,87.19999999999999
3179,88.8
3180,100.89999999999999
3181,74.45
3182,79.35
3183,61.099999999999994
3184,116.74999999999999
3185,70.8
3186,98.3
3187,88.8
3188,107.1
3189,102.80000000000001
3190,116.74999999999999
3191,125.19999999999999
3192,61.900000000000006
3193,74.45
3194,138.6
3195,88.8
3196,102.64999999999999
3197,139.5
3198,106.69999999999999
3199,88.8
3200,74.45
3201,107.1
3202,74.45
3203,139.5
3204,65.64999999999999
3205,81.0
3206,102.64999999999999
3207,110.5
3208,88.8
3209,69.1
3210,81.0
3211,102.64999999999999
3212,94.7
3213,90.55
3214,90.55
3215,78.25
3216,93.75
3217,127.89999999999999
3218,116.74999999999999
3219,107.1
3220,74.45
3221,88.8
3222,88.8
3223,102.64999999999999
3224,107.1
3225,105.5
3226,68.35
3227,115.69999999999999
3228,74.45
3229,102.64999999999999
3230,88.8
3231,107.1
3232,100.30000000000001
3233,78.4
3234,107.1
3235,74.45
3236,102.64999999999999
3237,89.65
3238,61.8
3239,125.19999999999999
3240,74.45
3241,72.55
3242,69.1
3243,80.3
3244,127.89999999999999
3245,67.1
3246,67.1
3247,74.45
3248,91.5
3249,88.8
3250,90.55
3251,69.1
3252,107.1
3253,91.69999999999999
3254,65.1
3255,116.74999999999999
3256,87.0
3257,91.9
3258,88.8
3259,89.0
3260,107.1
3261,107.1
3262,110.9
3263,86.25
3264,88.8
3265,104.14999999999999
3266,116.74999999999999
3267,115.9
3268,67.1
3269,69.5
3270,90.55
3271,91.70000000000002
3272,102.64999999999999
3273,90.55
3274,107.1
3275,74.45
3276,107.1
3277,101.1
3278,112.8
3279,69.1
3280,62.89999999999999
3281,98.9
3282,125.19999999999999
3283,127.89999999999999
3284,66.05
3285,94.3
3286,94.7
3287,67.1
3288,107.1
3289,107.1
3290,116.74999999999999
3291,72.55
3292,107.1
3293,67.8
3294,102.64999999999999
3295,104.95
3296,138.6
3297,85.0
3298,88.8
3299,98.3
3300,95.9
3301,89.5
3302,77.60000000000001
3303,105.1
3304,58.89999999999999
3305,107.1
3306,90.80000000000001
3307,104.69999999999999
3308,85.9
3309,87.0
3310,110.6
3311,90.55
3312,90.55
3313,67.1
3314,67.1
3315,88.8
3316,125.19999999999999
3317,110.65
3318,80.55000000000001
3319,125.19999999999999
3320,67.1
3321,112.8
3322,94.7
3323,82.45
3324,110.25
3325,139.5
3326,86.25
3327,100.5
3328,88.8
3329,82.8
3330,69.1
3331,62.15
3332,101.64999999999998
3333,94.3
3334,72.55
3335,138.6
3336,71.4
3337,69.1
3338,88.8
3339,88.8
3340,102.64999999999999
3341,103.5
3342,90.55
3343,107.1
3344,107.1
3345,87.0
3346,100.5
3347,67.1
3348,101.64999999999998
3349,115.4
3350,87.0
3351,116.74999999999999
3352,125.19999999999999
3353,107.1
3354,74.45
3355,70.2
3356,67.1
3357,88.15
3358,121.1
3359,107.1
3360,125.19999999999999
3361,67.1
3362,60.8
3363,88.8
3364,90.55
3365,107.1
3366,88.8
3367,102.64999999999999
3368,74.45
3369,61.099999999999994
3370,102.64999999999999
3371,88.8
3372,105.1
3373,112.8
3374,109.39999999999999
3375,70.0
3376,107.1
3377,92.75
3378,60.89999999999999
3379,104.19999999999999
3380,105.1
3381,104.6
3382,97.29999999999998
3383,88.8
3384,107.1
3385,99.6
3386,107.1
3387,107.1
3388,100.5
3389,125.19999999999999
3390,90.55
3391,88.8
3392,83.9
3393,107.1
3394,116.74999999999999
3395,88.8
3396,74.45
3397,125.19999999999999
3398,63.800000000000004
3399,67.1
3400,88.8
3401,107.1
3402,67.1
3403,78.39999999999999
3404,86.25
3405,116.74999999999999
3406,107.1
3407,76.39999999999999
3408,125.19999999999999
3409,59.7
3410,72.55
3411,65.1
3412,74.45
3413,138.6
3414,88.8
3415,103.1
3416,139.5
3417,74.6
3418,138.6
3419,100.65
3420,95.6
3421,85.89999999999999
3422,103.9
3423,88.8
3424,91.5
3425,138.6
3426,107.1
3427,109.85
3428,53.9
3429,67.1
3430,107.1
3431,88.8
3432,139.50000000000003
3433,88.8
3434,67.1
3435,107.1
3436,100.5
3437,74.45
3438,113.1
3439,69.1
3440,65.1
3441,97.6
3442,56.699999999999996
3443,67.1
3444,107.1
3445,102.64999999999999
3446,67.1
3447,107.1
3448,67.1
3449,88.8
3450,74.45
3451,67.1
3452,67.1
3453,88.8
3454,107.1
3455,60.9
3456,67.1
3457,67.1
3458,69.1
3459,107.1
3460,95.30000000000001
3461,61.1
3462,88.8
3463,60.349999999999994
3464,139.50000000000003
3465,90.55
3466,67.1
3467,91.7
3468,139.5
3469,116.74999999999999
3470,68.8
3471,116.74999999999999
3472,116.74999999999999
3473,116.74999999999999
3474,91.5
3475,74.45
3476,88.6
3477,67.1
3478,107.1
3479,96.6
3480,138.6
3481,107.1
3482,90.55
3483,67.1
3484,102.69999999999999
3485,69.1
3486,102.64999999999999
3487,119.4
3488,102.64999999999999
3489,88.8
3490,74.45
3491,76.39999999999999
3492,62.89999999999999
3493,67.1
3494,88.64999999999999
3495,107.1
3496,81.8
3497,72.55
3498,69.1
3499,74.45
3500,76.0
3501,100.65
3502,107.1
3503,100.5
3504,57.099999999999994
3505,139.5
3506,88.8
3507,115.8
3508,69.1
3509,67.1
3510,90.55
3511,107.1
3512,138.6
3513,86.3
3514,69.1
3515,102.64999999999999
3516,83.19999999999999
3517,66.9
3518,110.5
3519,85.0
3520,100.65
3521,107.1
3522,139.5
3523,82.45
3524,107.1
3525,88.8
3526,77.2
3527,67.1
3528,114.05
3529,90.55
3530,89.7
3531,105.5
3532,106.9
3533,63.3
3534,67.1
3535,63.800000000000004
3536,88.8
3537,96.5
3538,90.55
3539,111.5
3540,80.9
3541,107.1
3542,104.95
3543,72.55
3544,95.1
3545,90.55
3546,138.6
3547,107.1
3548,98.5
3549,78.6
3550,107.89999999999999
3551,100.5
3552,116.74999999999999
3553,127.8
3554,74.45
3555,101.64999999999998
3556,107.1
3557,74.45
3558,50.3
3559,107.1
3560,107.1
3561,74.45
3562,74.45
3563,68.75
3564,86.25
3565,100.8
3566,67.1
3567,107.1
3568,105.5
3569,87.0
3570,88.8
3571,102.64999999999999
3572,67.1
3573,67.1
3574,107.1
3575,88.8
3576,88.8
3577,69.1
3578,102.9
3579,72.55
3580,107.1
3581,107.1
3582,107.1
3583,107.1
3584,112.8
3585,74.45
3586,67.1
3587,116.74999999999999
3588,107.1
3589,74.45
3590,81.6
3591,50.3
3592,90.55
3593,102.64999999999999
3594,110.6
3595,81.4
3596,105.5
3597,88.8
3598,67.1
3599,74.45
3600,88.8
3601,74.45
3602,102.64999999999999
3603,116.74999999999999
3604,63.3
3605,116.74999999999999
3606,113.1
3607,48.099999999999994
3608,67.1
3609,127.8
3610,114.85
3611,74.45
3612,55.5
3613,138.6
3614,116.74999999999999
3615,100.5
3616,69.1
3617,89.0
3618,87.5
3619,86.75
3620,80.0
3621,74.45
3622,103.1
3623,82.45
3624,103.1
3625,67.3
3626,116.74999999999999
3627,107.1
3628,100.5
3629,89.5
3630,88.65
3631,67.1
3632,90.55
3633,88.8
3634,88.8
3635,109.29999999999998
3636,107.1
3637,82.1
3638,88.8
3639,115.39999999999999
3640,112.8
3641,72.94999999999999
3642,90.55
3643,139.5
